,Area,Cumulative_Active_Area,EOL_BadStatus,EOL_Landfill0,EOL_PATHS,EOL_PG,Effective_Capacity_[W],Landfill_0_ProjLife,MerchantTail_Area,MerchantTail_[W],ModuleTotal_MFG,P2_stored,P3_reMFG,P4_recycled,PB1_landfill,PB2_stored,PB3_reMFG,PB3_reMFG_unyield,PB3_reMFG_yield,PB4_recycled,PG1_landfill,PG2_stored,PG3_reMFG,PG3_reMFG_unyield,PG3_reMFG_yield,PG4_recycled,Power_Degraded_[W],Repaired_Area,Repaired_[W],Resold_Area,Resold_[W],WeibullParams,Yearly_Sum_Area_EOLby_Degradation,Yearly_Sum_Area_EOLby_Failure,Yearly_Sum_Area_EOLby_ProjectLifetime,Yearly_Sum_Area_PathsBad,Yearly_Sum_Area_PathsGood,Yearly_Sum_Area_atEOL,Yearly_Sum_Power_EOLby_Degradation,Yearly_Sum_Power_EOLby_Failure,Yearly_Sum_Power_EOLby_ProjectLifetime,Yearly_Sum_Power_PathsBad,Yearly_Sum_Power_PathsGood,Yearly_Sum_Power_atEOL,irradiance_stc
0,100000.0,100000.0,0.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,102040.8163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'alpha': 4.414845594612703, 'beta': 17.384986860788157}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
1,76123.35958267716,176123.02475532136,0.0502241033711881,0.28460325243673257,0.0502241033711881,0.0,22073875.12748117,0.0,0.0,0.0,77676.89753334405,0.0,0.0,0.02008964134847524,0.03013446202271286,0.0,0.0,0.0,0.0,0.02008964134847524,0.0,0.0,0.0,0.0,0.0,0.0,93750.0,0.0,0.0,0.0,0.0,"{'alpha': 4.414845594612703, 'beta': 17.384986860788157}",0.0,0.33482735580792067,0.0,0.33482735580792067,0.0,0.33482735580792067,0.0,41.539518829920155,0.0,41.539518829920155,0.0,41.539518829920155,1000.0
2,90232.91925465838,266348.8821650777,1.0592767353072001,6.002568166740801,1.0592767353072001,0.0,33529450.781617887,0.0,0.0,0.0,92074.40740271262,0.0,0.0,0.42371069412288004,0.63556604118432,0.0,0.0,0.0,0.0,0.42371069412288004,0.0,0.0,0.0,0.0,0.0,0.0,259303.7495554616,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,7.0618449020480005,0.0,7.0618449020480005,0.0,7.0618449020480005,0.0,870.2824071778913,0.0,870.2824071778913,0.0,870.2824071778913,1000.0
3,90206.73813169985,356514.80921233573,6.121662666266663,34.68942177551109,6.121662666266663,0.0,45053977.440676324,0.0,0.0,0.0,92047.6919711223,0.0,0.0,2.448665066506665,3.6729975997599977,0.0,0.0,0.0,0.0,2.448665066506665,0.0,0.0,0.0,0.0,0.0,0.0,510761.67244835163,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,40.81108444177776,0.0,40.81108444177776,0.0,40.81108444177776,0.0,5002.460079429685,0.0,5002.460079429685,0.0,5002.460079429685,1000.0
4,127527.69388217523,483905.87954607105,20.49353226598975,116.13001617394194,20.49353226598975,0.0,61584089.79594608,0.0,0.0,0.0,130130.29987977062,0.0,0.0,8.197412906395902,12.29611935959385,0.0,0.0,0.0,0.0,8.197412906395902,0.0,0.0,0.0,0.0,0.0,0.0,848557.2122089326,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,136.6235484399317,0.0,136.6235484399317,0.0,136.6235484399317,0.0,16649.483925174067,0.0,16649.483925174067,0.0,16649.483925174067,1000.0
5,155936.413338301,639503.4492973795,50.826538048895834,288.0170489437431,50.826538048895834,0.0,82007844.2208358,0.0,0.0,0.0,159118.78912071532,0.0,0.0,20.330615219558336,30.495922829337502,0.0,0.0,0.0,0.0,20.330615219558336,0.0,0.0,0.0,0.0,0.0,0.0,1309955.010619947,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,338.84358699263896,0.0,338.84358699263896,0.0,338.84358699263896,0.0,41031.57164068747,0.0,41031.57164068747,0.0,41031.57164068747,1000.0
6,205772.0588235294,844576.7275786847,104.81708133359943,593.9634608903968,104.81708133359943,0.0,109293725.33377992,0.0,0.0,0.0,209971.48859543816,0.0,0.0,41.92683253343977,62.890248800159654,0.0,0.0,0.0,0.0,41.92683253343977,0.0,0.0,0.0,0.0,0.0,0.0,1923521.0563528936,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,698.7805422239962,0.0,698.7805422239962,0.0,698.7805422239962,0.0,84060.05539961155,0.0,84060.05539961155,0.0,84060.05539961155,1000.0
7,309541.7004549865,1152844.7561311158,191.0507853833295,1082.6211171722005,191.0507853833295,0.0,150797823.39858398,0.0,0.0,0.0,315858.87801529234,0.0,0.0,76.42031415333182,114.63047122999767,0.0,0.0,0.0,0.0,76.42031415333182,0.0,0.0,0.0,0.0,0.0,0.0,2739533.7835818036,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,1273.67190255553,0.0,1273.67190255553,0.0,1273.67190255553,0.0,152198.99519258898,0.0,152198.99519258898,0.0,152198.99519258898,1000.0
8,431544.9439587624,1582263.9334343506,318.86499832910863,1806.9016571982822,318.86499832910863,0.0,209159477.5929595,0.0,0.0,0.0,440351.98363139015,0.0,0.0,127.54599933164344,191.31899899746517,0.0,0.0,0.0,0.0,127.54599933164344,0.0,0.0,0.0,0.0,0.0,0.0,3862681.0507318005,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,2125.766655527391,0.0,2125.766655527391,0.0,2125.766655527391,0.0,252362.1301351277,0.0,252362.1301351277,0.0,252362.1301351277,1000.0
9,678415.2743010941,2257358.013231087,498.17917565370504,2823.0153287043286,498.17917565370504,0.0,301950967.9042877,0.0,0.0,0.0,692260.4839807083,0.0,0.0,199.27167026148203,298.907505392223,0.0,0.0,0.0,0.0,199.27167026148203,0.0,0.0,0.0,0.0,0.0,0.0,5416466.162723641,0.0,0.0,0.0,0.0,"{'alpha': 6.283760582394805, 'beta': 20.141170059152234}",0.0,3321.1945043580345,0.0,3321.1945043580345,0.0,3321.1945043580345,0.0,391813.606724608,0.0,391813.606724608,0.0,391813.606724608,1000.0
