Facility Name,p1,p10,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p11,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p12,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p13,p130,p131,p132,p133,p134,p14,p15,p16,p17,p18,p19,p2,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p3,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p4,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p5,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p6,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p7,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p8,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p9,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
U.S. Ecology Idaho Inc Site B,666.0093378775093,886.5653685065315,3200.0358844512343,3426.7257906540453,3692.0858958903245,2549.9911590804795,2474.596200750075,2483.30060306001,2521.599102342625,2540.3771069086442,2526.445265370289,2730.9575614111063,1116.1106443830397,2886.296996593005,2823.6154145359487,2779.7407250179276,2702.0998514160938,2699.5140303423286,3011.524013364212,3039.7511692827347,2946.454189202947,3056.7405810488317,3129.0900093653786,387.6453674840251,3187.0119235717502,3109.257945813618,3191.967523215297,3309.6324664921253,3455.3957724640636,3410.38304574456,3434.603173454542,3273.334371733451,3526.978527494315,3473.6980632580226,766.8449408790829,3568.1044447951194,3583.3841396800826,3539.7847345756495,3629.042566626625,3701.3030829860213,510.6890986598235,173.57462618083224,311.03369099953676,467.1580335832168,663.5702687783402,905.3210257849134,570.5563988914263,751.5384028611911,567.1813780622429,779.9827257892722,911.6158975971211,856.4413939137784,570.5651148812826,567.710542459942,844.0977463355065,1066.4215608282434,1035.5129103102554,566.9293828045227,1289.4697488287384,1256.8440359694102,1047.099841320566,927.4103177592997,1077.7550752906843,991.1640610856039,1200.6921749534301,1437.2617075183528,1328.8717367384302,1122.1261066922195,547.7871802963951,1412.5512366435196,1658.5459128866705,1703.631092463602,1815.6570633710667,1650.8800886804897,1730.915714646724,1989.750411988069,1512.262407552446,1544.8029616817246,1438.568225720011,419.6369178643844,1828.840783102069,1913.2120111786626,1363.6872198280655,1660.6621305347167,1894.5245491117,2014.4469842142762,2116.4314969872958,2207.6977645065763,2533.196635965026,1534.2439853770315,532.5175633727489,1741.3329412474038,1826.527868998323,1748.854008704311,2053.095341705622,2162.124035320088,2307.4955657891333,2363.4565971952375,2383.2453829543388,1805.7140106778188,1957.4836096164468,205.85467399045066,1939.9434806471254,2040.4221516508821,2147.814671562754,2207.6369567721763,2230.722716190272,2187.231125757936,2179.9434001118484,2078.813602205584,2182.102173912316,2265.833118329526,469.6096902211719,2249.05994356805,2243.820060859024,2229.869782780482,2347.598356698817,2217.9658852400808,2284.932991819727,2422.483334177999,2590.7853365661986,2571.12905846554,2713.9368828720544,676.466590066699,2871.1173441996325,3003.848649070279,2670.975070629314,2515.094629861439,3080.4484294066774,3079.646323562268,3262.06094000499,3075.8065050843184,3365.2321400587516,3266.721887751871
U.S. Ecology Texas LP,3035.611584243844,2020.2704550339706,2175.2203572389712,1517.5705148931013,1692.6972229009991,2116.3506288994026,1915.7256354357387,1781.4155057834587,1723.5119949945013,1621.3734077510721,1458.2905294987615,1660.6365858551123,1918.0973066382717,1749.4002335131697,2083.6530519347875,1940.7277085325118,1840.6317652230591,1778.8252644059385,2151.5940365486445,2035.3670286267559,1871.768686874551,1878.1316607780022,2340.8162745497384,2200.216186455452,2263.6717231783064,2160.9848440823116,2358.5235090929405,2304.3989956868672,2337.8222264781375,2398.3101136357523,2523.4604980788954,2610.893780524332,2657.220364894992,2869.8318350570758,1886.6536802181522,2929.188901067742,2832.17103282119,2734.3213615273617,2823.8701684737866,3179.435462788965,2757.583351742503,2426.218694766307,2158.3576948177365,2538.2756665812444,2430.064487537352,2372.992580073717,2955.3609385926607,2270.189395912592,1997.9070646270782,2013.7995527386747,1951.0728225846701,1773.7072585952305,1827.1357276059077,1834.8053826557189,1758.8391026353272,1509.553567886319,1405.608365530703,2876.012341504933,1433.917685078238,1142.6330762556238,1884.6721915018654,1562.2568156491132,1354.0760341841876,2256.153824280593,2194.327092368656,2224.317797168152,1872.4088781153828,1623.9306349540132,2897.1175098479894,1539.6821981040116,1473.0059847527086,2264.766368055905,2090.1631452173974,1863.5929510568496,1650.3513371912084,2048.084916008618,875.9636229712752,884.3758420827102,1065.6652995609875,2802.3940847117888,841.819606163778,969.7715300590947,1266.3473660900224,1185.4683931179156,1372.0047296761547,1138.5178206260755,944.5802457740448,644.6217560353144,646.9941254955882,941.0738601722467,2813.5934648149564,687.9098182343832,581.4684057709158,641.460812945247,518.515738772741,270.5967657121131,83.57212454487066,448.8596219569736,298.4194963905563,1824.6268583795231,1760.237707939859,2559.693848000053,1599.9486684177843,1456.1930564902623,1331.871879333201,1265.3747761192046,2232.5778413661565,2091.222706474516,1969.2081567523428,1858.2647543963008,1839.3050351609152,1904.41579067149,2637.2067295952575,1755.3693244076242,1480.7657722579474,1590.2746988870979,1589.55436212589,1195.4732913978155,939.5288247164813,769.0475280030603,899.7466691324751,1077.0227602561197,1184.5068930027792,2503.5653247378914,1185.736224533333,1172.743532793903,1393.7837048340707,1380.0531313167905,1469.7988179356992,1669.6284282364502,1767.5267558186706,1765.335492631563,2038.9161846746813,2135.552098609853
Waste Control Specialists LLC,2305.5618433632935,1336.0335454009883,2341.2290755397844,2036.1708366202813,2262.6231471466,2031.2620254340688,1850.5903902352627,1755.1633173630246,1730.4916115795324,1666.368160339628,1545.4735441479402,1784.7501503069077,1278.929677058365,1917.5497063945975,2119.7690308573915,2000.3102369432086,1895.7632767971722,1851.340044190512,2245.9251577975574,2178.3750830090407,2026.8872735707032,2080.8822524094417,2425.284630203036,1466.458316146416,2395.7558807590362,2293.352650592793,2462.8705531328246,2473.94282035671,2556.490852270064,2578.4501312619536,2672.9066286897273,2670.39982714422,2800.440501872127,2927.4423379419613,1175.5772695985481,3003.955205477884,2942.2940667152507,2858.2458244479863,2953.874203518296,3227.7636488957255,2041.291528021104,1698.7135803257836,1435.1868328510088,1832.677385054748,1754.553920933964,1741.19557270508,2221.5130785592596,1613.3926290457753,1298.624836211114,1358.6730375398581,1323.9334405450984,1114.913967506031,1089.653625095315,1107.5683735816162,1049.2780585942173,817.7462870335064,678.0867990740525,2154.1555985971545,812.9681683368318,406.5973072803388,1291.6235885599976,880.751537806558,661.0438388673383,1647.2399908384955,1638.4157724665886,1730.6014012001535,1368.0048987790187,1034.52821444772,2169.8154648032737,1065.9699101434514,1116.7730779177064,1846.1156761128955,1732.8754426449186,1474.7107186275337,1314.828039776854,1760.3224897411515,140.70473823826464,292.84009384874645,499.2973571495087,2065.6796552048168,604.7226753415102,803.4925296233903,726.489567975596,831.2415619141009,1147.2445830048184,1019.5476313061455,935.571095016156,799.5359837726191,1059.7432280140074,307.8192772954578,2077.7012340912966,263.97708454165587,190.34740863137458,96.7080242667232,557.0496744450111,541.5112739905552,656.437559045008,833.4159318093057,793.7896446279186,1500.2675496713364,1507.9314840340505,1822.2977824400557,1365.295283045646,1294.7691447306406,1252.6542003447548,1235.3757177792356,1998.3845869313584,1869.7876494571428,1769.8031816867124,1639.5775558720497,1667.6188158548075,1753.9054207191682,1904.1615404861523,1630.9056847886163,1417.5696754676476,1494.4811045610015,1550.5253821461076,1189.2470539127858,1050.8969374728592,1042.6711797205835,1230.3540594363592,1321.3963628218776,1469.6951178862698,1789.0150586796522,1558.8070391597437,1625.2383809876417,1577.3240859951056,1485.9048617598505,1835.5877969236815,1957.4410985366012,2104.7920466324563,2016.3487466147526,2322.8008055457435,2343.0760859368033
Chemical Waste Management Inc,1323.2016388662223,275.2831272519537,3671.1852090194097,3620.436698257688,3859.0421005788457,3120.507619400322,3002.4677242636767,2972.1794390341097,2988.0580598865017,2973.981552560532,2912.9794997599606,3144.3775008274633,445.0088847892484,3297.086818231777,3341.1970918498564,3265.561283593193,3173.033729469292,3153.1444127557015,3513.5018142862496,3503.720973167881,3381.6102255042033,3471.3147284562556,3659.8772847385812,493.55888082391857,3685.5869353002254,3594.8717119755256,3715.3621833202974,3794.27019079865,3917.6784411377334,3899.842585401002,3953.398659567783,3846.7970724641373,4062.4004041873027,4073.5899420331302,450.1410478390214,4164.558647013213,4152.734368685684,4092.8154996477792,4187.025733007145,4332.013735457901,1328.3702373537774,1024.9058493892314,1018.797452709626,1318.8297234247275,1492.8569827479648,1706.9295520724997,1189.4836622159353,1534.6098634226175,1209.8024426070976,1460.4835569316738,1567.7310858118872,1404.3011091096905,793.0663229447715,985.906581782782,566.0489763250966,790.4960583190442,950.8325003270397,1335.0306186656258,882.9154359578791,1228.194147618671,1677.4175662266562,1317.928391308625,1328.440458689855,1756.8288174179884,1935.2931721663047,2162.0604069511587,1952.6873429326997,1627.7608705379491,1273.144193260565,1903.7449350566894,2126.6956864374724,2414.4301753517257,2470.5808270530333,2254.7466367177644,2260.1997460804673,2615.1587356051296,1495.5058049273528,1654.0577788318349,1657.8890074470887,993.1615114113109,2033.9184828683135,2184.6719941529736,1703.4763944555598,2008.9001579217595,2319.201796236126,2350.7035526051054,2378.6833561543203,2357.0647361762317,2651.738707673199,1354.7964672309888,796.9690321134894,1805.8265279335285,1721.1725503434636,1690.0884635062514,2139.1597001733853,2143.7625144145477,2212.053160289432,2434.971568497772,2399.383284294798,2385.542028503232,2504.2445784378333,810.7633342544307,2438.3818975712593,2484.1573575637194,2541.6352458511037,2574.072326492366,2874.730041223338,2800.8765563291795,2761.9671134927626,2641.754830634941,2727.6970339215513,2819.283220413074,606.5476809093976,2762.3816364288928,2675.238590864476,2696.5455453596223,2799.4073798438117,2560.338112127799,2534.8105675830316,2599.5712247831843,2786.321728702159,2829.290118089192,2981.3152614911623,299.07958546361044,3104.9880941075244,3199.0135273120704,3013.5166729306457,2879.187543863687,3359.818248647942,3424.844844392594,3594.6450616154693,3451.9393001153926,3758.906566387591,3712.1912181066546
Chemical Waste Management,3232.7639831531696,2663.9404294582505,1123.9690918211675,740.3471624776901,1010.6225089131685,1241.9701183770994,1051.5228458522863,900.5053989927687,818.5279257020934,697.9243673430806,531.1462769200159,656.6189894975097,2643.728937083766,710.5462260117417,1103.552493499142,955.6345037120278,870.0713819809087,801.41405260875,1129.5577502734775,995.1326578104874,832.8404465630482,823.3575084863659,1316.0541479107799,2651.911354105004,1220.9708522873252,1120.948372596982,1324.095010396292,1250.557379438941,1279.042028701587,1341.854710693089,1471.4106712250132,1589.529727511109,1605.1433028613658,1842.766132768497,2468.61914745858,1893.9634289752028,1786.529318083897,1686.0546359621542,1773.1322125980475,2150.4418956716645,2890.624011748914,2654.0679284436123,2390.3122846396814,2645.1452722383847,2447.117095281289,2282.864224432735,3194.3929759215,2257.942354013602,2154.28291636297,2041.7796261892126,1926.841834579693,1862.425007852329,2231.2453110840434,2135.1577753043543,2353.2155992936914,2161.1174905143685,1969.824836220943,3028.91922310283,2191.315990426296,1699.1622466041417,1805.095757814248,1760.651985381334,1643.0839742641333,2132.8603111611947,1974.8924035288783,1886.8889848932201,1634.7151425055984,1611.7085338620411,3083.030193271137,1365.09195607965,1151.9803096211492,1797.0800210959533,1565.1163632075713,1443.2407106003154,1221.5078877604385,1433.4081141943377,1453.6506838441728,1265.0177201306606,1280.9794502792831,3095.0811122899217,888.8078773869423,774.226442058227,1323.6031018009853,1036.245038462999,916.1013883924661,703.8335643727381,570.7862747539652,580.612082776343,411.9455979756284,1685.7712134663277,3200.9811817799227,1134.5202120207655,1359.512297029904,1327.2882372212473,826.412097739183,967.3912453021097,1092.776483682834,630.5437948908375,765.8580888136748,1319.8700435289782,1172.7873742806871,2889.732879467696,1045.5672659387722,863.4030635493032,691.4263675735391,597.3319136570605,1511.9701542212167,1379.4748600650073,1254.4366945214035,1195.890113772921,1119.983328421278,1142.4511312638274,3067.630493913173,998.0502552243734,738.9637505090918,848.3817057707008,774.1722444326889,545.5928551787616,402.3357755259109,339.7242023855803,162.3588771183575,136.66844035160716,130.5398367834615,3042.152294697761,187.68376787246083,326.13570421112354,382.12789516193385,457.24395946277843,455.58658908243,614.6955188245563,735.3160897299645,706.5707641800208,987.316183610584,1077.5797538078864
Wayne Disposal Inc,3014.2739661772143,3004.335519148526,585.4734354298879,1507.3296228671043,1749.2581525955036,172.58323478927585,198.34788713149663,282.6080265240798,333.55509139667197,442.900214924881,613.6811443138307,495.76573438227314,3074.5819319239513,542.3886143458514,173.86529805581662,234.69282379538944,272.87496491639644,340.483797209703,367.26423533732367,465.8196070713401,487.19327593537037,615.0986496514199,466.56622578892154,2793.1666078709645,536.6510518016867,480.4493032334006,528.9498663239443,667.9565257522754,832.5399217953914,760.1822301112644,771.5719198129422,655.1296729784784,867.7910473495515,902.2991351231018,2777.002671963456,985.5822608774442,954.5248566225135,892.6570192535451,986.7439428276268,1195.9412573916052,2653.9381795733243,2560.111371371263,2356.0351058113083,2424.1529531659794,2170.7026034702294,1927.9397429554358,3025.7189680585884,1995.6027545062075,2101.3742203624806,1886.1467439552298,1753.1109926389258,1833.5533685834866,2410.6339074808006,2235.4197780752434,2695.584557412981,2597.926496657492,2368.9438598774536,2791.8456132479027,2725.277335887798,2170.4362535012237,1616.306302727086,1882.441428574113,1899.2666680847742,1781.5174827982219,1561.8298226063882,1361.4777519732622,1338.1033636834115,1583.0623258611897,2873.200933751642,1297.9540825014585,1075.8497489498993,1137.3414096010217,924.0112176083416,1017.8935982212639,946.0428463514089,727.4239809752992,2030.4923426918713,1782.8197920857963,1655.1452799757622,2997.5022200090993,1431.7464237917216,1232.9469645208994,1526.989136697329,1257.4171875142233,919.0291908301676,1016.137761122614,1147.977475295501,1420.80064165483,1474.0240597237375,2316.7230201571424,3190.6273386560965,1777.2218409303696,2112.5605609845065,2031.5833603437432,1623.4316866853922,1865.8470016085457,2060.228245030417,1612.8952173996554,1765.4222824615792,858.4970618159597,707.9624111895018,2862.8745633191297,762.7665636967107,754.622607343574,783.1566240233745,817.5678664009118,598.0881594612714,543.5523208738915,498.42299358795765,584.8110095939429,481.77405233421234,397.5372981012905,3121.5393932318157,439.5177087399239,617.5156791664203,542.6245250233176,487.3701355754249,879.0769521652111,1117.9608005208065,1304.4028044930792,1239.1898165264172,1039.561224688947,1010.8386814916275,3216.354244828549,1147.3827148717437,1311.187801092361,750.970443772756,693.9030732244211,1063.839388531189,847.7563207045513,987.8749596521546,746.0081822465972,889.3725959929372,691.5943924902202
Envirosafe Services Of Ohio Inc,3044.370191896358,3004.6986134250524,545.6387591038051,1445.8386826323788,1688.10107306283,229.70310692656204,207.0885975278441,256.1322816014136,293.4605460460979,395.8290567857588,565.0837645053361,436.3563165177551,3070.1997207929344,480.9468278680441,142.15681066791151,174.6586431364569,212.95166594827126,281.2784767411373,334.3370265050046,416.4685356304901,427.9850878348076,557.0094233060868,455.53893881908255,2803.471774008059,508.1279197089975,443.0111752590769,513.6982070416248,636.4514584910103,796.8159910845475,732.4971212144081,755.5024766770547,665.0060640534031,858.3615966123311,917.835118418212,2778.1335639957992,998.0328061534599,957.2774134145769,889.835578500073,985.0373595288593,1216.5402154289181,2683.6358606572626,2581.893994390461,2373.4953189769567,2451.980773592449,2200.083052549759,1959.9928469060062,3053.315040169923,2023.0699807411065,2118.1215031392717,1906.8198170939415,1773.5385830454306,1846.603329729462,2416.819244585021,2244.7564630899774,2694.4527071037496,2591.0824091334903,2362.8369401388513,2822.1073621501464,2713.6541499851705,2158.988266858669,1636.0876293993158,1887.5643184407272,1897.132748605766,1812.2567259320813,1594.0780441583643,1398.227090900301,1360.475066902649,1593.1036621649098,2902.368657432747,1305.3855039661419,1078.0644223908641,1179.7131205862252,961.7119398935037,1042.304041317797,957.5629759741773,765.3483049065968,2012.1972820946703,1765.2486346665098,1643.6267698509687,3021.3302737289314,1407.7054335110242,1208.6294028337154,1522.9067134206075,1246.7433516274023,909.6595076207503,991.9612783395565,1115.1289860977433,1382.2913936525076,1425.626662074815,2297.517043834362,3210.5800100504757,1753.0222064220004,2085.3148728262813,2006.4223804060491,1589.6487329105307,1828.9794763076547,2020.4772891174946,1569.7167707640015,1722.3020873536861,880.8900379851331,724.1715802488466,2882.473122345776,766.4167352232316,743.4501642165475,758.6899403616914,786.8045289877274,650.1405090454376,587.2732848888273,531.7642508040682,607.8609481794911,500.1343622339249,421.71179198783784,3137.8624249335953,442.6479248654775,593.6989883454498,528.3783329427547,460.91606477103994,845.7754516240773,1077.75287652765,1258.715173459166,1188.1328951362125,988.3774487876733,955.1312768973676,3226.5843554066805,1088.9827529096676,1251.709791288051,695.2325071636387,645.3556907211632,1002.450915846278,786.532946310678,928.0104031856829,685.6414600403714,836.6774598916924,646.1353402544125
Lake Charles Chemical Waste Facility,3093.0538440095197,2286.935290860688,1687.2746698932663,1097.0349258884255,1312.3230747201533,1688.537662255536,1487.693907789445,1344.778618827778,1277.8869988227464,1167.7281285015993,998.9044671189642,1185.0283024252378,2227.246968546911,1264.6431817815303,1619.2290641256475,1473.4714785698186,1376.8652049341888,1312.217705956742,1673.5693824552825,1550.9707164620459,1387.3783659177361,1388.7591311287715,1862.443712654209,2369.5329505721393,1778.8391697271902,1676.9067854195275,1876.7742789111203,1815.5811964915172,1846.8501479473055,1908.498902566804,2035.4266874867815,2134.415749737327,2169.2346277082306,2391.6925938614913,2117.6152118538826,2447.974903919659,2346.807791011549,2247.869070275892,2336.48673914768,2700.956959301742,2779.288961533959,2487.402785222771,2214.8502615863354,2542.81306952989,2388.8477718411427,2279.5974622707154,3031.927514898626,2210.61232570385,2011.6646423608825,1965.0656030553878,1874.7463363092709,1744.8525503815129,1961.9788325517095,1915.8183048118933,1993.4854220794264,1769.179964050938,1612.6159451394674,2909.457174046306,1751.6935438053736,1332.8621949295778,1779.132436967993,1578.4769037906515,1405.9638899706595,2143.8698478901697,2035.8433718879655,2014.0174133281575,1692.9861936159207,1537.437384515118,2946.901836797517,1369.9436459576905,1231.638248626361,1999.4277844869653,1795.4333774119768,1603.6252827278038,1375.4418557604092,1715.7880385788903,1060.5347228409416,946.0058393282773,1051.5953197018405,2902.835425730159,690.5541670321504,716.083605748282,1187.8355014592473,993.2561373595972,1064.3317867635017,809.5827737041739,597.895519831519,322.98345823921517,155.9979573968182,1235.2542024773136,2961.174106361338,762.2068106410225,875.7367879715636,875.9544852516676,432.70254409484147,444.4043331042288,528.8416396933653,122.17163954753715,203.9034904229998,1527.7369839640041,1427.3429680563568,2674.4299830661253,1271.1446247929405,1102.744395851515,950.553750255846,867.9444113338883,1863.907306156784,1722.520638162802,1595.9065265866834,1500.8553661218866,1460.0370992840806,1511.8337660069078,2803.6691124654576,1359.4434029428269,1076.950170478372,1192.5040740610714,1167.615702614699,795.5763754306428,523.6860827525578,306.2771139952729,409.8737837508975,594.7111882725097,694.3057238758702,2723.020700713759,699.9374383912871,710.3440085166452,912.9132994801678,918.8668040023936,986.6275315887981,1179.1807127651934,1282.4116354810296,1274.358427227481,1549.466904522268,1645.0675347775789
Clean Harbors Deer Park Incineration Facility,3017.2186262139926,2150.987875492684,1841.4380130293323,1256.2784404727015,1462.4063326571795,1800.2185076466774,1599.037740278579,1460.7814996792172,1399.2142840671052,1293.957696447753,1128.6640030555411,1327.163027725638,2081.639264160646,1415.1494721822173,1753.3278786477995,1609.4413887385745,1510.275490606989,1447.5724790165118,1817.8839353708001,1701.0857401769338,1537.4928500204799,1545.109974928788,2007.0904076747531,2258.5523432836117,1929.397328545716,1826.6973012686274,2024.35283890409,1970.9402072511955,2007.3334710570414,2065.4830204825826,2189.6544388033144,2277.584921110633,2323.383534687659,2536.239159886142,1989.555801178126,2595.1211092536396,2497.904662357798,2400.1546108539437,2489.8591764669973,2845.81939265921,2713.648157388351,2408.2416058508984,2135.7828385764324,2481.747448190987,2342.191899563689,2250.4185307026714,2950.0505129386797,2169.275415272688,1944.7559682698695,1918.4802944482178,1837.0270585467051,1689.8089398572029,1858.3641378807802,1827.4387724988185,1863.934022483513,1632.5350335130831,1487.3578277017998,2840.545616091294,1602.5857685374722,1208.8587187699154,1751.0397287156466,1507.0537526089543,1321.2958911933397,2120.700429982783,2029.079317650651,2027.1670815017924,1691.8631377612076,1500.2149639648285,2872.992648170577,1361.8112113131751,1251.0375453894937,2034.9622755059897,1842.5525241066898,1634.5448382380039,1410.937304623749,1779.4080671412462,933.4625502064662,849.0115186622215,981.3708850714614,2813.397044510892,658.4589327618286,730.4088044735618,1142.765750437598,987.9839966320733,1111.3388084620085,863.0503451400743,655.9490487774784,352.3609807323444,320.4393905374071,1087.1681016280643,2858.269736552096,654.447204047162,722.3069156498224,733.4053399852511,351.4458694342491,286.66128890441587,363.78932257791405,120.41130997178372,36.79590489687498,1574.1893609973768,1489.6149131696359,2580.0155455751747,1330.313523409844,1172.4615624633946,1033.3243098546118,958.8205639012479,1945.3348014278579,1803.4658579493157,1678.616804122684,1575.3044039311076,1545.1444171606713,1603.9957147768948,2695.03027837745,1452.720497198975,1173.0127941839346,1285.9311770946204,1274.4040594422606,887.1312970343045,621.3769402487743,435.8319582398924,568.2984444941644,742.7577981135681,852.8043227423876,2600.028108518147,867.0580981144316,876.8977558350076,1059.5465472937856,1049.7197328378948,1154.0949983858611,1342.7527872223804,1449.315192293083,1435.1434235093116,1714.0909459635393,1803.6039645712851
CLEAN HARBORS BUTTONWILLOW LLC,1389.4390459677986,224.69031439306985,3655.7606216038616,3581.8531617988397,3817.964604263174,3116.6055518497237,2994.5662484651198,2960.558317548092,2974.244970915497,2957.175326374135,2892.1993741480655,3125.135199377395,374.270283385083,3277.1149469146667,3331.1874619772,3252.6594930001947,3159.0014835900197,3137.5509929215864,3501.4691788367727,3488.0466306745348,3363.5948866989825,3451.171628471821,3650.3652565461857,529.1252810216633,3672.7849372594555,3581.029511347011,3704.9669477917196,3779.8501981096165,3900.837195671461,3885.6551126729382,3942.0113697179872,3841.35133765806,4052.4919165506717,4070.625008828349,424.2562147175127,4161.041960652381,4146.243932539962,4084.689848669034,4179.250504206238,4332.19699792911,1383.997237997149,1071.19363699868,1048.746648897041,1364.8546617022855,1530.4929058546868,1738.2995294417526,1256.1721621127735,1564.2634855859526,1228.8488624215495,1478.8639014402902,1582.2433695142342,1410.7641817256472,793.9889652421424,992.9622370606736,531.7680612331037,743.1023666582205,914.7914180323355,1395.292146338211,822.12193291017,1189.479675055465,1688.0462124919607,1312.1983907945466,1310.5574206846743,1782.4723707411185,1955.6708831904916,2179.941280170294,1960.1497452052813,1626.9568923187894,1335.7168788706615,1898.5687141775156,2117.5320298518695,2429.370827259892,2478.4559789780906,2258.075461132733,2255.9224417829737,2619.0539275942506,1453.366699085171,1619.5207526469437,1632.030133998048,1059.0749342795116,2003.1439448008045,2158.068530998087,1687.0529791055199,1990.062972529193,2304.764070474709,2328.3710402341126,2350.085011453686,2319.8443312703766,2610.8093632741466,1302.698923161635,868.134854759453,1766.3023883800697,1670.3891060715823,1642.767708937234,2098.6083460141153,2095.8744923151885,2158.805888204756,2391.699194519795,2352.472048884026,2385.6207676632534,2500.3310443800756,869.945996414879,2430.075113672922,2470.4853212067987,2523.180749961365,2553.065598856621,2879.783304237122,2802.7353410308924,2760.546741983817,2638.8421853830514,2722.6406216509963,2814.656871786473,676.0886346756358,2753.961196408976,2659.4845238760568,2683.9441048448957,2784.9713385187792,2537.3455872061413,2504.366222632572,2563.1819575082463,2750.5063183581037,2798.1523146302443,2950.3170717663406,371.8709594201345,3070.9217762343374,3161.6971486712987,2988.565766502744,2856.594146902525,3328.5289310897015,3398.780192997191,3567.0548227734557,3428.4496092522613,3736.1534053345267,3694.2464975461294
