Recycler Name,p1,p10,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p11,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p12,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p13,p130,p131,p132,p133,p134,p14,p15,p16,p17,p18,p19,p2,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p3,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p4,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p5,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p6,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p7,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p8,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p9,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99
3R Recycling,3101.2226732956456,2912.6372208728385,541.9038423337289,1175.1617085743114,1429.4532897987367,497.3578776316164,349.7255551061972,234.44947310512487,165.25377700560418,160.69725653032714,296.4347434082348,141.3244791015918,2955.76459571278,241.02402213510717,332.11673995961297,188.0102210071059,90.86568804399072,27.004893133341298,421.769375250745,374.0024518538622,266.78893394628085,387.56700375414215,605.3074650990117,2760.4239773061927,574.594054241624,475.042457309873,638.7285582890695,668.5649656858676,788.4187359746348,774.8918050334984,852.0830317044229,865.6028608304421,977.027838495577,1126.1390806525676,2691.160021711452,1193.8361572149556,1119.7816814617895,1033.7771407094967,1129.3042113328995,1434.656459666181,2740.71415498893,2598.229232820655,2369.7131980296404,2500.977089107745,2259.7602308208307,2036.723876879049,3096.720604474659,2074.7227724516156,2113.5891210016594,1925.0232412544938,1792.6322706692688,1827.4806779134897,2356.9453244533584,2201.9771793213545,2597.458361844139,2468.4640009011905,2245.4758308444234,2881.243295679653,2568.647324587857,2019.2185733650915,1654.469304134033,1828.9681151176242,1803.6904983488635,1884.0562089911582,1677.5151905696098,1509.5089641378493,1398.484028262446,1563.913210127242,2955.0992123848114,1271.058546919154,1027.2624273060817,1326.364891280017,1091.1805995129307,1101.8541162156434,958.4449596604146,905.8143495956607,1843.3993935232513,1602.632626088776,1510.474909693445,3045.0907381972015,1222.1451734147736,1026.4986438379162,1427.0638693953636,1127.1519937278294,811.9490901566255,818.106460108089,897.0857050387367,1135.8072274514843,1143.8741786362136,2122.1951358866913,3213.2024346844732,1561.4131882003355,1877.6491046901358,1808.0954525943616,1359.7326475920054,1584.9163155875465,1764.7524153055776,1304.2546407229502,1456.2091442767676,939.185604300939,765.1526365605368,2885.329570223873,743.4751844612465,650.3080405165659,597.652126015997,592.2350883521907,866.6328045058434,767.2883580567207,671.3001866218059,692.876449720546,579.958458096204,540.5664827816366,3122.4908398003668,468.1905317811918,454.780939618109,450.8411327959381,335.1328497072841,635.4182082889039,828.9806096674879,986.7144272998135,899.7571514693574,700.6726867878804,657.3815141325401,3180.478832323196,790.3080430969444,954.9450617180593,397.9135853619718,373.0038052996087,723.258094775971,537.4936041260439,704.1887573883951,463.61631637543593,700.784128666549,588.488718233752
3R Recycling,3101.2226732956456,2912.6372208728385,541.9038423337289,1175.1617085743114,1429.4532897987367,497.3578776316164,349.7255551061972,234.44947310512487,165.25377700560418,160.69725653032714,296.4347434082348,141.3244791015918,2955.76459571278,241.02402213510717,332.11673995961297,188.0102210071059,90.86568804399072,27.004893133341298,421.769375250745,374.0024518538622,266.78893394628085,387.56700375414215,605.3074650990117,2760.4239773061927,574.594054241624,475.042457309873,638.7285582890695,668.5649656858676,788.4187359746348,774.8918050334984,852.0830317044229,865.6028608304421,977.027838495577,1126.1390806525676,2691.160021711452,1193.8361572149556,1119.7816814617895,1033.7771407094967,1129.3042113328995,1434.656459666181,2740.71415498893,2598.229232820655,2369.7131980296404,2500.977089107745,2259.7602308208307,2036.723876879049,3096.720604474659,2074.7227724516156,2113.5891210016594,1925.0232412544938,1792.6322706692688,1827.4806779134897,2356.9453244533584,2201.9771793213545,2597.458361844139,2468.4640009011905,2245.4758308444234,2881.243295679653,2568.647324587857,2019.2185733650915,1654.469304134033,1828.9681151176242,1803.6904983488635,1884.0562089911582,1677.5151905696098,1509.5089641378493,1398.484028262446,1563.913210127242,2955.0992123848114,1271.058546919154,1027.2624273060817,1326.364891280017,1091.1805995129307,1101.8541162156434,958.4449596604146,905.8143495956607,1843.3993935232513,1602.632626088776,1510.474909693445,3045.0907381972015,1222.1451734147736,1026.4986438379162,1427.0638693953636,1127.1519937278294,811.9490901566255,818.106460108089,897.0857050387367,1135.8072274514843,1143.8741786362136,2122.1951358866913,3213.2024346844732,1561.4131882003355,1877.6491046901358,1808.0954525943616,1359.7326475920054,1584.9163155875465,1764.7524153055776,1304.2546407229502,1456.2091442767676,939.185604300939,765.1526365605368,2885.329570223873,743.4751844612465,650.3080405165659,597.652126015997,592.2350883521907,866.6328045058434,767.2883580567207,671.3001866218059,692.876449720546,579.958458096204,540.5664827816366,3122.4908398003668,468.1905317811918,454.780939618109,450.8411327959381,335.1328497072841,635.4182082889039,828.9806096674879,986.7144272998135,899.7571514693574,700.6726867878804,657.3815141325401,3180.478832323196,790.3080430969444,954.9450617180593,397.9135853619718,373.0038052996087,723.258094775971,537.4936041260439,704.1887573883951,463.61631637543593,700.784128666549,588.488718233752
Cascade Eco Minerals LLC,2493.706264337059,2041.3481786154525,1436.2056694527726,1477.765859679684,1749.6489222472264,1109.1898064898992,921.2505928241817,820.6615572426939,797.5092062289117,742.4578039250807,646.614765868572,885.6099089050479,2065.544539287323,1032.4462191314929,1186.4201372232717,1071.5056102567773,967.9732587858824,929.0507866568395,1320.4344339542433,1269.3544702376037,1128.9772930472711,1204.942983768603,1495.6244451426091,1957.1963330733472,1477.539729641596,1377.4173393695378,1536.5359143528192,1566.7162442948506,1668.31556413363,1672.785848292316,1755.0155153343112,1736.5501552365533,1879.0972296831899,1993.0405869760882,1827.8951931380059,2070.249114229591,2012.803203267492,1931.86793032553,2027.9187948886106,2293.2250139792523,2151.6999753884375,1918.522501564017,1657.8630360281725,1906.3927747577159,1712.9021907519018,1562.1790884971363,2456.8107816558963,1524.9081661887492,1417.6712110466144,1303.5479598492452,1191.0280130966598,1124.491723620408,1538.2791573480692,1419.6763077290677,1724.6965809509234,1575.6892414501588,1358.2902899917924,2289.823295190362,1666.4338448409715,1119.926098551288,1073.543411303322,1039.3349222708373,954.4046823514855,1416.264138903478,1280.7062238487988,1237.5169656739456,934.8159358177934,872.5505229052382,2343.948071938553,636.127662343014,456.5148847369385,1219.5531393176718,1023.1214405832096,822.3670918646094,594.8588574083739,967.7268770847705,942.1788884184672,699.7589308875492,622.1043773616766,2362.2176778358867,331.6906459284417,133.66405486582082,601.1524168679773,299.3223542562496,293.0121274268045,85.5046861409216,195.3127235490896,469.46723621027235,731.5109862028152,1224.307885301167,2480.557944834956,677.1321223258635,1015.8674166856091,931.8756663383845,575.4570999059339,837.4701026505965,1056.9643268891828,711.6065214471007,839.7641875855991,754.7556662684965,679.5378546414568,2163.6706743012937,519.2559057343142,387.5613843034662,318.07106957306286,311.9673238734843,1157.2269347433592,1017.1705284465743,899.3805822541208,781.8574254348454,776.9326322348649,853.0859007610102,2357.9765973182,715.2217281229199,483.1186884890205,566.0363080706269,615.9395734469589,285.81162797108374,348.69895062516474,554.9036199157355,675.1584081209189,615.1173944802948,754.817028179094,2363.4347007679094,917.3025234200329,1064.0806654091714,739.2269288825103,605.2328766086757,1122.7137370906614,1152.441092462772,1327.2534436706476,1176.6120051571252,1484.3119172589475,1456.905515337905
Cascade Eco Minerals LLC,2493.706264337059,2041.3481786154525,1436.2056694527726,1477.765859679684,1749.6489222472264,1109.1898064898992,921.2505928241817,820.6615572426939,797.5092062289117,742.4578039250807,646.614765868572,885.6099089050479,2065.544539287323,1032.4462191314929,1186.4201372232717,1071.5056102567773,967.9732587858824,929.0507866568395,1320.4344339542433,1269.3544702376037,1128.9772930472711,1204.942983768603,1495.6244451426091,1957.1963330733472,1477.539729641596,1377.4173393695378,1536.5359143528192,1566.7162442948506,1668.31556413363,1672.785848292316,1755.0155153343112,1736.5501552365533,1879.0972296831899,1993.0405869760882,1827.8951931380059,2070.249114229591,2012.803203267492,1931.86793032553,2027.9187948886106,2293.2250139792523,2151.6999753884375,1918.522501564017,1657.8630360281725,1906.3927747577159,1712.9021907519018,1562.1790884971363,2456.8107816558963,1524.9081661887492,1417.6712110466144,1303.5479598492452,1191.0280130966598,1124.491723620408,1538.2791573480692,1419.6763077290677,1724.6965809509234,1575.6892414501588,1358.2902899917924,2289.823295190362,1666.4338448409715,1119.926098551288,1073.543411303322,1039.3349222708373,954.4046823514855,1416.264138903478,1280.7062238487988,1237.5169656739456,934.8159358177934,872.5505229052382,2343.948071938553,636.127662343014,456.5148847369385,1219.5531393176718,1023.1214405832096,822.3670918646094,594.8588574083739,967.7268770847705,942.1788884184672,699.7589308875492,622.1043773616766,2362.2176778358867,331.6906459284417,133.66405486582082,601.1524168679773,299.3223542562496,293.0121274268045,85.5046861409216,195.3127235490896,469.46723621027235,731.5109862028152,1224.307885301167,2480.557944834956,677.1321223258635,1015.8674166856091,931.8756663383845,575.4570999059339,837.4701026505965,1056.9643268891828,711.6065214471007,839.7641875855991,754.7556662684965,679.5378546414568,2163.6706743012937,519.2559057343142,387.5613843034662,318.07106957306286,311.9673238734843,1157.2269347433592,1017.1705284465743,899.3805822541208,781.8574254348454,776.9326322348649,853.0859007610102,2357.9765973182,715.2217281229199,483.1186884890205,566.0363080706269,615.9395734469589,285.81162797108374,348.69895062516474,554.9036199157355,675.1584081209189,615.1173944802948,754.817028179094,2363.4347007679094,917.3025234200329,1064.0806654091714,739.2269288825103,605.2328766086757,1122.7137370906614,1152.441092462772,1327.2534436706476,1176.6120051571252,1484.3119172589475,1456.905515337905
Cleanlites  Recycling,2733.3392667668177,2807.553205506457,880.6223475680612,1735.6464916308462,1990.3394962558748,143.06214267868438,214.75499211674793,361.21723906925587,448.88538940852897,567.9515975238997,725.8875789525932,698.7484158652837,2895.618875353889,788.3078802190773,468.7798248713328,508.4410930782055,503.25091562414536,556.0896918216677,660.4812150130764,758.7558167570404,758.8409641415425,890.5557921516814,734.0319969889438,2562.923879567427,825.185969122371,775.0636343695993,801.1834364194755,958.205728858818,1125.4441292109498,1046.0676066493595,1040.4253222470393,866.6888623257624,1122.085296781576,1084.952338685506,2578.344112851632,1176.3872452986259,1176.5639214205678,1131.0243035442918,1220.3528037450358,1350.457322473722,2374.089559106344,2297.783838546008,2105.7949981964416,2148.292055607155,1892.1669467024885,1644.873834414715,2749.5278514504835,1721.404421952037,1854.2090590590115,1628.9585649661258,1497.2989702647926,1599.298839007606,2195.694546321571,2010.722688905208,2505.787090833965,2431.289324805864,2200.8219230919403,2510.816073230344,2578.0456101363943,2026.6833024999419,1363.1988054044093,1674.9279927830667,1719.253910496995,1501.1849110245357,1279.2595100371625,1072.1265106201004,1079.999696755828,1361.182115996879,2594.1083362647173,1089.8203859086852,894.1967511893463,842.6439990172543,634.7291662565655,758.1346880310525,732.1067755461941,439.21322420271565,1919.590133109212,1671.8613367186815,1518.297221786312,2729.4658887705727,1359.7988316634478,1168.3500226440551,1360.1386706249914,1125.7869460844718,795.8339701107192,960.0117365709613,1132.3107753017546,1429.2354752267088,1545.9695629476166,2207.143897458546,2931.6977784524,1698.9980401637797,2045.4254416615202,1954.610197641997,1599.6136637798677,1855.7277361923946,2064.9590786446374,1646.3186828423673,1795.7895980339008,608.7198560604644,487.9885534624962,2605.4609354948434,591.4942134681049,652.3424885200777,744.2469973019128,808.907011385804,311.72906340299596,248.93826882341497,229.75474561693753,347.5524084099246,279.7962406891922,189.3530728405669,2872.435427839367,322.0307111178478,593.7313527027726,483.8592348600344,499.33508294418664,879.8055599233629,1146.3020126194094,1361.5391569433511,1336.442806561907,1144.0462710756312,1153.068629005877,2985.12346905386,1313.0398715980302,1487.3487604186043,904.1859881310878,798.7439425825797,1282.3810268717707,1094.0634236457215,1250.1725007706127,1005.9403663050048,1178.3027756428617,986.729060164645
Cleanlites  Recycling,2733.3392667668177,2807.553205506457,880.6223475680612,1735.6464916308462,1990.3394962558748,143.06214267868438,214.75499211674793,361.21723906925587,448.88538940852897,567.9515975238997,725.8875789525932,698.7484158652837,2895.618875353889,788.3078802190773,468.7798248713328,508.4410930782055,503.25091562414536,556.0896918216677,660.4812150130764,758.7558167570404,758.8409641415425,890.5557921516814,734.0319969889438,2562.923879567427,825.185969122371,775.0636343695993,801.1834364194755,958.205728858818,1125.4441292109498,1046.0676066493595,1040.4253222470393,866.6888623257624,1122.085296781576,1084.952338685506,2578.344112851632,1176.3872452986259,1176.5639214205678,1131.0243035442918,1220.3528037450358,1350.457322473722,2374.089559106344,2297.783838546008,2105.7949981964416,2148.292055607155,1892.1669467024885,1644.873834414715,2749.5278514504835,1721.404421952037,1854.2090590590115,1628.9585649661258,1497.2989702647926,1599.298839007606,2195.694546321571,2010.722688905208,2505.787090833965,2431.289324805864,2200.8219230919403,2510.816073230344,2578.0456101363943,2026.6833024999419,1363.1988054044093,1674.9279927830667,1719.253910496995,1501.1849110245357,1279.2595100371625,1072.1265106201004,1079.999696755828,1361.182115996879,2594.1083362647173,1089.8203859086852,894.1967511893463,842.6439990172543,634.7291662565655,758.1346880310525,732.1067755461941,439.21322420271565,1919.590133109212,1671.8613367186815,1518.297221786312,2729.4658887705727,1359.7988316634478,1168.3500226440551,1360.1386706249914,1125.7869460844718,795.8339701107192,960.0117365709613,1132.3107753017546,1429.2354752267088,1545.9695629476166,2207.143897458546,2931.6977784524,1698.9980401637797,2045.4254416615202,1954.610197641997,1599.6136637798677,1855.7277361923946,2064.9590786446374,1646.3186828423673,1795.7895980339008,608.7198560604644,487.9885534624962,2605.4609354948434,591.4942134681049,652.3424885200777,744.2469973019128,808.907011385804,311.72906340299596,248.93826882341497,229.75474561693753,347.5524084099246,279.7962406891922,189.3530728405669,2872.435427839367,322.0307111178478,593.7313527027726,483.8592348600344,499.33508294418664,879.8055599233629,1146.3020126194094,1361.5391569433511,1336.442806561907,1144.0462710756312,1153.068629005877,2985.12346905386,1313.0398715980302,1487.3487604186043,904.1859881310878,798.7439425825797,1282.3810268717707,1094.0634236457215,1250.1725007706127,1005.9403663050048,1178.3027756428617,986.729060164645
"Closed Loop Refining And Recovery, Inc.",1780.2160064808165,502.71492221237975,3076.814879427024,2883.8495636360963,3111.555195835379,2629.5452920116477,2479.025174556198,2417.981299485472,2415.6843018793006,2378.2092945259024,2288.148926375143,2527.668948941375,434.28936942525274,2673.182508832026,2793.8958240084726,2695.947345100955,2595.833564977914,2563.9903953919033,2947.3463260686513,2909.3229234698947,2771.0589966974517,2844.3204465452022,3112.137651617977,802.7225239766691,3111.2406817749666,3013.477337774916,3159.7692320628034,3206.243331571163,3310.377428179297,3312.5314374031464,3387.2291431069816,3330.4370232783945,3506.8301746622647,3575.5745243357374,409.8422276749749,3660.723662289043,3624.0081539203748,3551.3031776713806,3647.3850995724815,3858.4018305599047,1624.4154247502554,1250.7307819043829,1065.731922955492,1492.6180725747183,1542.4798307124843,1658.7268659015554,1665.9305428724601,1485.6611851757514,1094.3665852752038,1294.6605609116423,1345.388769864875,1117.803087019487,628.6109742316113,801.7407049985898,295.58247581264214,92.52237425739064,315.5652650172195,1695.724068088063,160.4695187935651,523.3670704446955,1400.7469479194087,917.1276822595084,802.2887220721979,1637.6433326639533,1741.262831211963,1924.6435645521283,1618.5767540487623,1236.7446605050711,1674.7063658736515,1446.231092182387,1619.2754041513654,2131.502796232337,2111.750676378889,1860.3406798258202,1791.9986815485322,2211.0387898419754,756.6161269274597,958.8120327265665,1028.8776539499477,1477.3570852466867,1354.1549065111935,1530.8688272032539,1153.922005139557,1421.691541047956,1757.7744044782914,1724.7455482337523,1707.0176788973754,1633.1184539343526,1907.9458834602365,578.7303685633701,1398.5261814648302,1075.7915210975723,947.1462654509046,925.5465542231693,1400.0589589809365,1376.1283123710086,1434.6454767326154,1682.273998280698,1634.1256694270178,1953.3554278805307,2029.8658354550234,1231.3205141430037,1926.3693186148214,1924.2170473483618,1941.2927540607925,1953.3380473304824,2473.4015385631046,2371.0184420856463,2302.449472866031,2172.0691991540325,2235.9324931551128,2328.9143088908413,1202.5429822373424,2239.9495703148873,2093.429555391335,2140.1041163258355,2225.614559619755,1925.0646832712964,1848.7561791602623,1878.099199516396,2066.6082404978856,2135.7977314810732,2287.369527376744,1006.6165726459382,2392.714131989246,2469.6278625190635,2357.898439911873,2241.6895421989543,2661.57891751899,2758.0300089604216,2917.015714286956,2801.8860480265585,3111.3388200920745,3098.699235143077
"Closed Loop Refining And Recovery, Inc.",1780.2160064808165,502.71492221237975,3076.814879427024,2883.8495636360963,3111.555195835379,2629.5452920116477,2479.025174556198,2417.981299485472,2415.6843018793006,2378.2092945259024,2288.148926375143,2527.668948941375,434.28936942525274,2673.182508832026,2793.8958240084726,2695.947345100955,2595.833564977914,2563.9903953919033,2947.3463260686513,2909.3229234698947,2771.0589966974517,2844.3204465452022,3112.137651617977,802.7225239766691,3111.2406817749666,3013.477337774916,3159.7692320628034,3206.243331571163,3310.377428179297,3312.5314374031464,3387.2291431069816,3330.4370232783945,3506.8301746622647,3575.5745243357374,409.8422276749749,3660.723662289043,3624.0081539203748,3551.3031776713806,3647.3850995724815,3858.4018305599047,1624.4154247502554,1250.7307819043829,1065.731922955492,1492.6180725747183,1542.4798307124843,1658.7268659015554,1665.9305428724601,1485.6611851757514,1094.3665852752038,1294.6605609116423,1345.388769864875,1117.803087019487,628.6109742316113,801.7407049985898,295.58247581264214,92.52237425739064,315.5652650172195,1695.724068088063,160.4695187935651,523.3670704446955,1400.7469479194087,917.1276822595084,802.2887220721979,1637.6433326639533,1741.262831211963,1924.6435645521283,1618.5767540487623,1236.7446605050711,1674.7063658736515,1446.231092182387,1619.2754041513654,2131.502796232337,2111.750676378889,1860.3406798258202,1791.9986815485322,2211.0387898419754,756.6161269274597,958.8120327265665,1028.8776539499477,1477.3570852466867,1354.1549065111935,1530.8688272032539,1153.922005139557,1421.691541047956,1757.7744044782914,1724.7455482337523,1707.0176788973754,1633.1184539343526,1907.9458834602365,578.7303685633701,1398.5261814648302,1075.7915210975723,947.1462654509046,925.5465542231693,1400.0589589809365,1376.1283123710086,1434.6454767326154,1682.273998280698,1634.1256694270178,1953.3554278805307,2029.8658354550234,1231.3205141430037,1926.3693186148214,1924.2170473483618,1941.2927540607925,1953.3380473304824,2473.4015385631046,2371.0184420856463,2302.449472866031,2172.0691991540325,2235.9324931551128,2328.9143088908413,1202.5429822373424,2239.9495703148873,2093.429555391335,2140.1041163258355,2225.614559619755,1925.0646832712964,1848.7561791602623,1878.099199516396,2066.6082404978856,2135.7977314810732,2287.369527376744,1006.6165726459382,2392.714131989246,2469.6278625190635,2357.898439911873,2241.6895421989543,2661.57891751899,2758.0300089604216,2917.015714286956,2801.8860480265585,3111.3388200920745,3098.699235143077
cmc Recycling,2643.7370264634947,1878.0644410752625,1806.5366356703516,1480.4640426016658,1720.340215855795,1608.7099336400804,1412.8389312205475,1293.1932532294925,1250.4065964149927,1166.3136831426687,1023.927733264005,1255.3860663652467,1842.8407120328093,1376.256917721331,1633.1883003507419,1500.9901158540206,1396.4179277536032,1343.5158492366866,1735.8802890879833,1649.2209842713225,1491.4522165416697,1532.2336790521647,1921.625727464755,1927.158165154395,1873.2449448315174,1769.4747549882102,1951.6142834923598,1939.579601320227,2008.6575310390174,2041.7963896132278,2147.177881049008,2180.2311253121634,2278.0359444896326,2440.536197640349,1695.5434657058895,2510.160225116365,2433.4516166212575,2343.3927801294813,2437.537264314291,2747.4254712533057,2333.740332218952,2037.1483643248182,1764.52529922099,2099.581365173085,1955.861387530961,1864.25237636353,2581.3505103219472,1782.3914504654124,1565.082596660007,1531.9901764113863,1450.133867926121,1304.9382723753433,1515.7005366563485,1464.9632375375784,1574.6697801317914,1366.478881089787,1190.157715944,2462.4832928271508,1385.0892254043551,912.2398151231299,1365.4933156941604,1129.69594121626,955.019010187402,1735.9492919800703,1651.2966988909159,1663.540199749587,1319.0420404828474,1113.4651267385923,2498.1095500093134,986.564765724312,902.8720811776836,1694.5630624795224,1519.6838079638246,1293.1401616357225,1079.5487372734983,1483.5669492801842,652.8789544861099,501.0705182932665,602.3346373415351,2451.9130614470496,279.1421846672412,402.4455631247363,755.8328968501246,620.4690670536813,807.9684871032406,590.4220910461327,427.6304336055005,226.10531516528005,515.7220744402296,879.6757661717855,2513.3678828132056,335.2875164548261,572.5919803962915,524.7699856135441,53.43753131955695,315.91913639539155,538.2077786418716,332.17598316171166,390.14486745520554,1254.9092282307822,1198.1929604778368,2224.1550461798756,1038.5624425368214,907.967952763873,806.6885052652748,758.5551223918836,1679.4859623461227,1539.5118964756657,1421.2954228277797,1304.1234821988817,1296.8248538930864,1369.4919316075827,2359.0123527203377,1226.1574162512798,967.6142125256558,1067.3851058946505,1090.4312705443892,696.8771036767114,499.062834153165,470.13845865936514,658.4456358634578,751.6995373364688,898.0146527071174,2291.495817678582,986.262620208246,1061.6910660366088,1024.9637067256733,955.3599053000165,1262.130739341826,1390.1858955762339,1533.1690107996894,1455.8185255143815,1759.0340171018115,1796.1987602918841
cmc Recycling,2643.7370264634947,1878.0644410752625,1806.5366356703516,1480.4640426016658,1720.340215855795,1608.7099336400804,1412.8389312205475,1293.1932532294925,1250.4065964149927,1166.3136831426687,1023.927733264005,1255.3860663652467,1842.8407120328093,1376.256917721331,1633.1883003507419,1500.9901158540206,1396.4179277536032,1343.5158492366866,1735.8802890879833,1649.2209842713225,1491.4522165416697,1532.2336790521647,1921.625727464755,1927.158165154395,1873.2449448315174,1769.4747549882102,1951.6142834923598,1939.579601320227,2008.6575310390174,2041.7963896132278,2147.177881049008,2180.2311253121634,2278.0359444896326,2440.536197640349,1695.5434657058895,2510.160225116365,2433.4516166212575,2343.3927801294813,2437.537264314291,2747.4254712533057,2333.740332218952,2037.1483643248182,1764.52529922099,2099.581365173085,1955.861387530961,1864.25237636353,2581.3505103219472,1782.3914504654124,1565.082596660007,1531.9901764113863,1450.133867926121,1304.9382723753433,1515.7005366563485,1464.9632375375784,1574.6697801317914,1366.478881089787,1190.157715944,2462.4832928271508,1385.0892254043551,912.2398151231299,1365.4933156941604,1129.69594121626,955.019010187402,1735.9492919800703,1651.2966988909159,1663.540199749587,1319.0420404828474,1113.4651267385923,2498.1095500093134,986.564765724312,902.8720811776836,1694.5630624795224,1519.6838079638246,1293.1401616357225,1079.5487372734983,1483.5669492801842,652.8789544861099,501.0705182932665,602.3346373415351,2451.9130614470496,279.1421846672412,402.4455631247363,755.8328968501246,620.4690670536813,807.9684871032406,590.4220910461327,427.6304336055005,226.10531516528005,515.7220744402296,879.6757661717855,2513.3678828132056,335.2875164548261,572.5919803962915,524.7699856135441,53.43753131955695,315.91913639539155,538.2077786418716,332.17598316171166,390.14486745520554,1254.9092282307822,1198.1929604778368,2224.1550461798756,1038.5624425368214,907.967952763873,806.6885052652748,758.5551223918836,1679.4859623461227,1539.5118964756657,1421.2954228277797,1304.1234821988817,1296.8248538930864,1369.4919316075827,2359.0123527203377,1226.1574162512798,967.6142125256558,1067.3851058946505,1090.4312705443892,696.8771036767114,499.062834153165,470.13845865936514,658.4456358634578,751.6995373364688,898.0146527071174,2291.495817678582,986.262620208246,1061.6910660366088,1024.9637067256733,955.3599053000165,1262.130739341826,1390.1858955762339,1533.1690107996894,1455.8185255143815,1759.0340171018115,1796.1987602918841
