Year,Quarter,PCA,Recycler Name,case_id,Site,State,Cost
2026,1,p12,ComstockMetals,405025,Brady,NV,1908.5764921691784
2026,1,p12,ComstockMetals,405553,Dodge Flat,NV,442.7564872686134
2026,1,p12,ComstockMetals,402609,"EGP Stillwater Solar PV II, LLC",NV,4457.8664695519865
2026,1,p12,ComstockMetals,401086,Ft. Churchill PV,NV,1598.6715498372484
2026,1,p12,ComstockMetals,405028,Galena 2 Geothermal Power Plant,NV,4609.054502019308
2026,1,p12,ComstockMetals,400468,"Patua Acquisition Project, LLC",NV,1393.4170497611615
2026,1,p12,ComstockMetals,405021,Steamboat Hills LP,NV,64736.36327919944
2026,1,p12,ComstockMetals,405023,Steamboat II,NV,5946.882092883174
2026,1,p12,ComstockMetals,405024,Steamboat III,NV,2599.3511233572676
2026,1,p12,ComstockMetals,400029,Stillwater Facility,NV,2242.18195635744
2026,1,p12,ComstockMetals,401318,Sunshine Valley Solar,NV,5908.461631188654
2026,1,p12,ComstockMetals,405026,TS Power Plant,NV,8037.49336846016
2026,1,p12,ComstockMetals,405576,Tesla Reno GigaFactory,NV,1303.1860712722275
2026,1,p12,ComstockMetals,403308,Turquoise Liberty Solar,NV,3245.1566904908464
2026,1,p12,ComstockMetals,403884,"Turquoise Nevada, LLC",NV,1974.739677412444
2026,1,p12,ComstockMetals,400035,Western 102 Power Plant,NV,11999.335361536892
2026,1,p13,WeRecycleSolar,400555,Apex Solar PV Power Project,NV,129220.9362993779
2026,1,p13,WeRecycleSolar,405385,Arrow Canyon Solar Hybrid,NV,4688.9107885979465
2026,1,p13,WeRecycleSolar,401649,"Boulder Solar Power, LLC",NV,23376.218126957727
2026,1,p13,WeRecycleSolar,400086,CM48,NV,47923.15393043756
2026,1,p13,WeRecycleSolar,400363,Copper Mountain Solar 2,NV,15138.667280889427
2026,1,p13,WeRecycleSolar,403688,"Copper Mountain Solar 5, LLC",NV,9440.880487307179
2026,1,p13,WeRecycleSolar,405358,Dignity - San Martin,NV,371719.77973317826
2026,1,p13,WeRecycleSolar,405355,Dignity - Siena Campus,NV,871075.2419662691
2026,1,p13,WeRecycleSolar,405556,Dry Lake Solar Energy Center,NV,17474.286350299164
2026,1,p13,WeRecycleSolar,405495,Gemini Solar,NV,1259.841140618679
2026,1,p13,WeRecycleSolar,406090,IGS LAS1,NV,1217387.0036699155
2026,1,p13,WeRecycleSolar,406089,IGS VGT,NV,848298.9451370295
2026,1,p13,WeRecycleSolar,405309,IKEA Las Vegas 462,NV,2534878.9466344086
2026,1,p13,WeRecycleSolar,400545,Las Vegas WPCF Solar Plant,NV,749229.9314644742
2026,1,p13,WeRecycleSolar,400313,Moapa Southern Paiute,NV,10664.621564357336
2026,1,p13,WeRecycleSolar,400600,Mountain View Solar,NV,32467.779037104472
2026,1,p13,WeRecycleSolar,400036,Nellis Air Force Base Solar Array,NV,53264.72261736346
2026,1,p13,WeRecycleSolar,401042,Searchlight Solar,NV,61082.36794127961
2026,1,p13,WeRecycleSolar,400658,Silver State Solar Power South,NV,9763.178493192814
2026,1,p13,WeRecycleSolar,405246,"Solar Las Vegas MB 2, LLC",NV,1668002.4771214672
2026,1,p13,WeRecycleSolar,402691,"Techren Solar III, LLC",NV,31075.37447096963
2026,1,p13,WeRecycleSolar,404971,Yellow Pine Solar,NV,29544.330587082746
2026,1,p27,WeRecycleSolar,400374,"Black Mountain Solar, LLC",AZ,12644.011929230015
