Year,Quarter,PCA,Recycler Name,case_id,Site,State,Cost
2026,1,p12,ComstockMetals,405025,Brady,NV,1968.5764921691782
2026,1,p12,ComstockMetals,405553,Dodge Flat,NV,502.75648726861334
2026,1,p12,ComstockMetals,402609,"EGP Stillwater Solar PV II, LLC",NV,4517.866469551987
2026,1,p12,ComstockMetals,401086,Ft. Churchill PV,NV,1658.6715498372484
2026,1,p12,ComstockMetals,405028,Galena 2 Geothermal Power Plant,NV,4669.054502019307
2026,1,p12,ComstockMetals,400468,"Patua Acquisition Project, LLC",NV,1453.4170497611617
2026,1,p12,ComstockMetals,405021,Steamboat Hills LP,NV,64796.363279199424
2026,1,p12,ComstockMetals,405023,Steamboat II,NV,6006.882092883173
2026,1,p12,ComstockMetals,405024,Steamboat III,NV,2659.351123357267
2026,1,p12,ComstockMetals,400029,Stillwater Facility,NV,2302.18195635744
2026,1,p12,ComstockMetals,401318,Sunshine Valley Solar,NV,5968.461631188655
2026,1,p12,ComstockMetals,405026,TS Power Plant,NV,8097.49336846016
2026,1,p12,ComstockMetals,405576,Tesla Reno GigaFactory,NV,1363.1860712722278
2026,1,p12,ComstockMetals,403308,Turquoise Liberty Solar,NV,3305.1566904908464
2026,1,p12,ComstockMetals,403884,"Turquoise Nevada, LLC",NV,2034.7396774124445
2026,1,p12,ComstockMetals,400035,Western 102 Power Plant,NV,12059.335361536892
2026,1,p13,WeRecycleSolar,400555,Apex Solar PV Power Project,NV,129280.9362993779
2026,1,p13,WeRecycleSolar,405385,Arrow Canyon Solar Hybrid,NV,4748.910788597947
2026,1,p13,WeRecycleSolar,401649,"Boulder Solar Power, LLC",NV,23436.21812695773
2026,1,p13,WeRecycleSolar,400086,CM48,NV,47983.15393043756
2026,1,p13,WeRecycleSolar,400363,Copper Mountain Solar 2,NV,15198.667280889427
2026,1,p13,WeRecycleSolar,403688,"Copper Mountain Solar 5, LLC",NV,9500.880487307179
2026,1,p13,WeRecycleSolar,405358,Dignity - San Martin,NV,371779.77973317826
2026,1,p13,WeRecycleSolar,405355,Dignity - Siena Campus,NV,871135.2419662691
2026,1,p13,WeRecycleSolar,405556,Dry Lake Solar Energy Center,NV,17534.28635029916
2026,1,p13,WeRecycleSolar,405495,Gemini Solar,NV,1319.8411406186788
2026,1,p13,WeRecycleSolar,406090,IGS LAS1,NV,1217447.0036699155
2026,1,p13,WeRecycleSolar,406089,IGS VGT,NV,848358.9451370294
2026,1,p13,WeRecycleSolar,405309,IKEA Las Vegas 462,NV,2534938.946634408
2026,1,p13,WeRecycleSolar,400545,Las Vegas WPCF Solar Plant,NV,749289.9314644742
2026,1,p13,WeRecycleSolar,400313,Moapa Southern Paiute,NV,10724.621564357336
2026,1,p13,WeRecycleSolar,400600,Mountain View Solar,NV,32527.779037104472
2026,1,p13,WeRecycleSolar,400036,Nellis Air Force Base Solar Array,NV,53324.722617363455
2026,1,p13,WeRecycleSolar,401042,Searchlight Solar,NV,61142.36794127961
2026,1,p13,WeRecycleSolar,400658,Silver State Solar Power South,NV,9823.178493192814
