mat_EOL_ReMFG_VAT,mat_EOL_Recycled_2_HQ,mat_EOL_Recycled_2_OQ,mat_EOL_Recycled_HQ_into_MFG,mat_EOL_Recycled_HQ_into_MFG_notUSED,mat_EOL_Recycled_HQ_into_OU,mat_EOL_Recycled_VAT,mat_EnteringModuleManufacturing_total,mat_EnteringModuleManufacturing_virgin,mat_L0,mat_L1,mat_L2,mat_L3,mat_L4,mat_LostinModuleManufacturing,mat_MFG_Recycled_HQ_into_MFG,mat_MFG_Recycled_HQ_into_OU,mat_MFG_Recycled_into_HQ,mat_MFG_Recycled_into_OQ,mat_MFG_Scrap,mat_MFG_Scrap_Landfilled,mat_MFG_Scrap_Recycled_Losses_Landfilled,mat_MFG_Scrap_Recycled_Successfully,mat_MFG_Scrap_Sentto_Recycling,mat_Manufacturing_Input,mat_PG2_stored,mat_Total_EOL_Landfilled,mat_Total_Landfilled,mat_Total_MFG_Landfilled,mat_Total_Recycled_OU,mat_UsedSuccessfullyinModuleManufacturing,mat_Virgin_Stock,mat_Virgin_Stock_Raw,mat_reMFG,mat_reMFG_2_recycle,mat_reMFG_all_unyields,mat_reMFG_mod_unyield,mat_reMFG_target,mat_reMFG_untarget,mat_reMFG_unyield,mat_reMFG_yield,mat_recycled_PG4,mat_recycled_all,mat_recycled_target,mat_recycled_yield,year
0.0,0.0,786349.0358056324,0.0,0.0,0.0,0.0,407285692.49838316,407285692.49838316,69624654.21195705,7372022.2106778035,0.0,3931745.179028162,196587.2589514081,8145713.849967599,0.0,0.0,0.0,116038663.51936519,580193317.596826,0.0,464154654.07746077,116038663.51936519,580193317.596826,979333296.2452415,0.0,81125008.86061443,545279662.9380752,464154654.07746077,116825012.55517082,399139978.64841557,979333296.2452415,4080555401.0218396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914681.473785202,4914681.473785202,982936.2947570405,786349.0358056324,2005
0.0,0.0,580463.6207766465,0.0,0.0,0.0,0.0,328484337.91995776,328484337.91995776,51395216.42293224,5441846.44478106,0.0,2902318.1038832325,145115.90519416158,6569686.758399129,0.0,0.0,0.0,130920164.03516872,654600820.1758436,0.0,523680656.1406749,130920164.03516872,654600820.1758436,976515471.3374022,0.0,59884496.87679069,583565153.0174656,523680656.1406749,131500627.65594538,321914651.1615586,976515471.3374022,4002112587.44837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627897.6298540407,3627897.6298540407,725579.5259708081,580463.6207766465,2006
0.0,0.0,9911.249163429691,0.0,0.0,0.0,0.0,1021425487.8584518,1021425487.8584518,877558.5196786704,92917.96090715335,0.0,49556.245817148454,2477.8122908574223,20428509.75716901,0.0,0.0,0.0,431990421.9074173,2159952109.5370865,0.0,1727961687.6296692,431990421.9074173,2159952109.5370865,3160949087.6383696,0.0,1022510.5386938297,1728984198.168363,1727961687.6296692,432000333.15658075,1000996978.1012828,3160949087.6383696,12745762450.154716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61945.307271435566,61945.307271435566,12389.061454287114,9911.249163429691,2007
0.0,0.0,18797.905638745764,0.0,0.0,0.0,0.0,930934856.2785295,930934856.2785295,1664397.8950972809,176230.3653632415,0.0,93989.52819372881,4699.476409686438,18618697.125570536,0.0,0.0,0.0,418927630.55145997,2094638152.7572997,-2.384185791015625e-07,1675710522.2058399,418927630.55145997,2094638152.7573,3006954311.910259,0.0,1939317.2650639375,1677649839.4709036,1675710522.2058396,418946428.4570987,912316159.152959,3006954311.910259,11932358380.596266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117486.91024216102,117486.91024216102,23497.382048432202,18797.905638745764,2008
0.0,0.0,34014.950537644836,0.0,0.0,0.0,0.0,1265460132.505749,1265460132.505749,3011740.4121873034,318890.16129042034,0.0,170074.75268822422,8503.737634411213,25309202.650115013,0.0,0.0,0.0,560220486.3743428,2801102431.8717136,-4.76837158203125e-07,2240881945.497371,560220486.3743428,2801102431.871714,4041253361.727348,0.0,3509209.063800359,2244391154.561171,2240881945.4973707,560254501.3248805,1240150929.855634,4041253361.727348,15786145944.247452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212593.44086028027,212593.44086028027,42518.68817205605,34014.950537644836,2009
0.0,0.0,59021.674618554396,0.0,0.0,0.0,0.0,2094774296.3395257,2094774296.3395257,5225877.440184504,553328.1995489474,0.0,295108.373092772,14755.418654638597,41895485.926790476,0.0,0.0,0.0,438622133.64999735,2193110668.2499866,0.0,1754488534.5999894,438622133.64999735,2193110668.2499866,4245989478.6627216,0.0,6089069.431480861,1760577604.0314703,1754488534.5999894,438681155.3246159,2052878810.4127352,4245989478.6627216,16330728764.08739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368885.46636596497,368885.46636596497,73777.093273193,59021.674618554396,2010
0.0,0.0,98468.32406746352,0.0,0.0,0.0,0.0,5046552903.359644,5046552903.359644,8718549.526806667,923140.5381324705,0.0,492341.6203373176,24617.08101686588,100931058.06719303,0.0,0.0,0.0,1043242980.7867975,5216214903.933988,0.0,4172971923.14719,1043242980.7867975,5216214903.933988,10161836749.226439,0.0,10158648.76629332,4183130571.9134836,4172971923.14719,1043341449.110865,4945621845.292451,10161836749.226439,38491805868.28197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615427.025421647,615427.025421647,123085.4050843294,98468.32406746352,2011
0.0,0.0,761714.6850669784,0.0,0.0,0.0,0.0,8511516773.395309,8511516773.395309,67443487.74030541,7141075.172502924,0.0,3808573.4253348922,190428.6712667446,170230335.467906,0.0,0.0,0.0,1831751800.8016443,9158759004.00822,0.0,7327007203.206576,1831751800.8016443,9158759004.00822,17500045441.935623,0.0,78583565.00940996,7405590768.215986,7327007203.206576,1832513515.4867113,8341286437.927403,17500045441.935623,65298677022.14784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760716.7816686155,4760716.7816686155,952143.3563337231,761714.6850669784,2012
0.0,0.0,790259.6682616354,0.0,0.0,0.0,0.0,10794511588.978699,10794511588.978699,69970908.1273323,7408684.389952831,0.0,3951298.3413081765,197564.91706540878,215890231.77957344,0.0,0.0,0.0,2208956523.5818677,11044782617.909338,0.0,8835826094.32747,2208956523.5818677,11044782617.909338,21623403975.108463,0.0,81528455.77565873,8917354550.10313,8835826094.32747,2209746783.250129,10578621357.199125,21623403975.108463,79497808732.01642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939122.926635221,4939122.926635221,987824.5853270441,790259.6682616354,2013
0.0,0.0,1081033.2953531893,0.0,0.0,0.0,0.0,9768501740.964693,9768501740.964693,95716489.69273028,10134687.143936148,0.0,5405166.4767659465,270258.3238382973,195370034.81929398,0.0,0.0,0.0,1982394528.61517,9911972643.07585,0.0,7929578114.46068,1982394528.61517,9911972643.07585,19485104349.22125,0.0,111526601.63727066,8041104716.097951,7929578114.46068,1983475561.9105232,9573131706.1454,19485104349.22125,70598204163.8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6756458.095957433,6756458.095957433,1351291.6191914866,1081033.2953531893,2014
0.0,0.0,338101.5071681621,0.0,0.0,0.0,0.0,17197402911.079594,17197402911.079594,29936070.947181016,3169701.629701519,0.0,1690507.5358408105,84525.37679204054,343948058.22159386,0.0,0.0,0.0,3434723203.620235,17173616018.101175,0.0,13738892814.48094,3434723203.620235,17173616018.101175,34027070870.959175,0.0,34880805.48951539,13773773619.970455,13738892814.48094,3435061305.1274033,16853454852.858,34027070870.959175,121525253110.56848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113134.419801013,2113134.419801013,422626.8839602026,338101.5071681621,2015
0.0,0.0,506407.6242062901,0.0,0.0,0.0,0.0,31527460755.446064,31527460755.446064,44838175.059931934,4747571.476933969,0.0,2532038.1210314506,126601.90605157253,630549215.108921,0.0,0.0,0.0,5624897422.864846,28124487114.324234,0.0,22499589691.45939,5624897422.864846,28124487114.324234,59021398654.66138,0.0,52244386.56394893,22551834078.02334,22499589691.45939,5625403830.489053,30896911540.337143,59021398654.66138,207821826248.80768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165047.651289313,3165047.651289313,633009.5302578626,506407.6242062901,2016
0.0,0.0,729023.6114953605,0.0,0.0,0.0,0.0,23647300215.91318,23647300215.91318,64548965.60115171,6834596.357769004,0.0,3645118.0574768023,182255.90287383995,472946004.318264,0.0,0.0,0.0,3337472370.9836016,16687361854.918007,-1.9073486328125e-06,13349889483.934406,3337472370.9836016,16687361854.918009,39861716066.512924,0.0,75210935.91927136,13425100419.853676,13349889483.934404,3338201394.595097,23174354211.594917,39861716066.512924,138408736342.05878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556397.571846003,4556397.571846003,911279.5143692004,729023.6114953605,2017
0.0,0.0,1010383.8955694112,0.0,0.0,0.0,0.0,21309525088.64261,21309525088.64261,89461074.08687493,9472349.020963227,0.0,5051919.477847056,252595.9738923529,426190501.77285385,0.0,0.0,0.0,2524383370.415194,12621916852.07597,0.0,10097533481.660776,2524383370.415194,12621916852.07597,33505251438.945724,0.0,104237938.55957755,10201771420.220354,10097533481.660776,2525393754.3107634,20883334586.869755,33505251438.945724,114744011777.21138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314899.34730882,6314899.34730882,1262979.869461764,1010383.8955694112,2018
0.0,0.0,1349459.0875931357,0.0,0.0,0.0,0.0,23402172461.880768,23402172461.880768,119483356.71397552,12651178.946185643,0.0,6747295.437965676,337364.7718982836,468043449.2376137,0.0,0.0,0.0,2606766353.838171,13033831769.190853,0.0,10427065415.352682,2606766353.838171,13033831769.190853,35967960781.83401,0.0,139219195.8700251,10566284611.222708,10427065415.352682,2608115812.925764,22934129012.643154,35967960781.83401,121513381019.70949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434119.297457095,8434119.297457095,1686823.8594914193,1349459.0875931357,2019
0.0,0.0,2178244.37173218,0.0,0.0,0.0,0.0,30076900108.207066,30076900108.207066,192865387.0804534,20421040.98498918,0.0,10891221.858660897,544561.0929330448,601538002.1641388,0.0,0.0,0.0,3119871573.190781,15599357865.953907,0.0,12479486292.763126,3119871573.190781,15599357865.953907,45074719971.99683,0.0,224722211.01703653,12704208503.780163,12479486292.763126,3122049817.5625134,29475362106.042927,45074719971.99683,150249066573.32278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13614027.323326122,13614027.323326122,2722805.464665225,2178244.37173218,2020
0.0,0.0,2602082.312212881,0.0,0.0,0.0,0.0,31248290562.835663,31248290562.835663,230392704.72718218,24394521.676995754,0.0,13010411.561064404,650520.5780532202,624965811.2567139,0.0,0.0,0.0,3318638646.5851765,16593193232.92588,-1.9073486328125e-06,13274554586.340706,3318638646.5851765,16593193232.925882,47216517984.50483,0.0,268448158.54329556,13543002744.883999,13274554586.340704,3321240728.8973894,30623324751.57895,47216517984.50483,157388393281.68277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16263014.451330505,16263014.451330505,3252602.8902661013,2602082.312212881,2021
0.0,0.0,3161846.5945946747,0.0,0.0,0.0,0.0,28298655965.518913,28298655965.518913,279955167.2297368,29642311.824325074,0.0,15809232.972973373,790461.6486486685,565973119.310379,0.0,0.0,0.0,3082723993.192321,15413619965.961601,0.0,12330895972.76928,3082723993.192321,15413619965.961601,43146302812.170135,0.0,326197173.6756839,12657093146.444963,12330895972.76928,3085885839.7869153,27732682846.208534,43146302812.170135,143821009373.90045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19761541.216216717,19761541.216216717,3952308.243243343,3161846.5945946747,2022
0.0,0.0,3713148.5880539133,0.0,0.0,0.0,0.0,26615506755.706207,26615506755.706207,328768364.5672735,34810768.013005435,0.0,18565742.940269567,928287.1470134784,532310135.1141243,0.0,0.0,0.0,2730219489.188189,13651097445.940945,0.0,10920877956.752756,2730219489.188189,13651097445.940945,39734294066.53303,0.0,383073162.667562,11303951119.420319,10920877956.752756,2733932637.7762427,26083196620.592083,39734294066.53303,132447646888.44342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23207178.675336957,23207178.675336957,4641435.735067392,3713148.5880539133,2023
0.0,0.0,4533962.38113698,0.0,0.0,0.0,0.0,27950394570.535404,27950394570.535404,401444585.8298367,42505897.32315919,0.0,22669811.9056849,1133490.595284245,559007891.4107056,0.0,0.0,0.0,2648616341.9381604,13243081709.6908,-1.9073486328125e-06,10594465367.752642,2648616341.9381604,13243081709.690802,40634468388.8155,0.0,467753785.65396506,11062219153.406605,10594465367.75264,2653150304.3192973,27391386679.1247,40634468388.8155,135448227962.71832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28337264.882106125,28337264.882106125,5667452.976421225,4533962.38113698,2024
0.0,0.0,4464882.793554353,0.0,0.0,0.0,0.0,29600419988.66704,29600419988.66704,395328164.01262486,41858276.189572036,0.0,22324413.967771754,1116220.6983885877,592008399.7733421,0.0,0.0,0.0,2731189064.867519,13655945324.337593,0.0,10924756259.470074,2731189064.867519,13655945324.337593,42664356913.23129,0.0,460627074.86835724,11385383334.33843,10924756259.470074,2735653947.661073,29008411588.8937,42664356913.23129,142214523044.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27905517.459714696,27905517.459714696,5581103.49194294,4464882.793554353,2025
0.0,0.0,4902724.854871377,0.0,0.0,0.0,0.0,31397084066.092594,31397084066.092594,434095429.8584031,45963045.51441915,0.0,24513624.274356883,1225681.2137178443,627941681.3218536,0.0,0.0,0.0,2836241948.1539865,14181209740.769932,0.0,11344967792.615946,2836241948.1539865,14181209740.769932,44950352125.54067,0.0,505797780.86089694,11850765573.476843,11344967792.615946,2841144673.0088577,30769142384.77074,44950352125.54067,149834507085.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30642030.342946105,30642030.342946105,6128406.068589222,4902724.854871377,2026
0.0,0.0,4081036.869323438,0.0,0.0,0.0,0.0,33375610425.761707,33375610425.761707,361341806.1380127,38259720.649907224,0.0,20405184.346617185,1020259.217330859,667512208.5152321,0.0,0.0,0.0,2968379487.189328,14841897435.94664,0.0,11873517948.757313,2968379487.189328,14841897435.94664,47549995653.193115,0.0,421026970.351868,12294544919.10918,11873517948.757313,2972460524.0586514,32708098217.246475,47549995653.193115,158499985510.6437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25506480.433271483,25506480.433271483,5101296.086654297,4081036.869323438,2027
0.0,0.0,9258758.060731573,0.0,0.0,0.0,0.0,35506520198.28532,35506520198.28532,819785869.9606079,86800856.81935847,0.0,46293790.30365785,2314689.515182892,710130403.9657059,0.0,0.0,0.0,3091297338.130785,15456486690.653923,0.0,12365189352.523138,3091297338.130785,15456486690.653923,50252876484.97353,0.0,955195206.5988071,13320384559.121944,12365189352.523138,3100556096.1915164,34796389794.31961,50252876484.97353,167509588283.24512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57867237.87957232,57867237.87957232,11573447.575914465,9258758.060731573,2028
0.0,0.0,10467129.913356414,0.0,0.0,0.0,0.0,37794511982.985054,37794511982.985054,926777127.7450992,98129342.9377164,0.0,52335649.56678207,2616782.478339104,755890239.6596985,0.0,0.0,0.0,3219820613.168685,16099103065.843422,-1.9073486328125e-06,12879282452.67474,3219820613.168685,16099103065.843424,53137724809.16878,0.0,1079858902.7279367,13959141355.402676,12879282452.674738,3230287743.0820413,37038621743.325356,53137724809.16878,177125749363.89594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65419561.95847759,65419561.95847759,13083912.391695518,10467129.913356414,2029
0.0,0.0,16221926.301821452,0.0,0.0,0.0,0.0,40621933143.19541,40621933143.19541,1436316391.3071074,152080559.07957608,0.0,81109631.50910726,4055481.575455364,812438662.8639069,0.0,0.0,0.0,3384972279.237488,16924861396.187439,0.0,13539889116.949951,3384972279.237488,16924861396.187439,56734355876.51894,0.0,1673562063.4712462,15213451180.421198,13539889116.949951,3401194205.539309,39809494480.331505,56734355876.51894,189114519588.39648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101387039.38638407,101387039.38638407,20277407.877276815,16221926.301821452,2030
0.0,0.0,9214045.821133763,0.0,0.0,0.0,0.0,43682326008.76969,43682326008.76969,815826973.7462184,86381679.57312901,0.0,46070229.105668806,2303511.4552834406,873646520.1753922,0.0,0.0,0.0,3639990792.9312515,18199953964.656258,0.0,14559963171.725006,3639990792.9312515,18199953964.656258,61008633453.25056,0.0,950582393.8802997,15510545565.605307,14559963171.725006,3649204838.752385,42808679488.5943,61008633453.25056,203362111510.83517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57587786.38208601,57587786.38208601,11517557.276417203,9214045.821133763,2031
0.0,0.0,27130778.21273451,0.0,0.0,0.0,0.0,47323199408.61669,47323199408.61669,2402204320.919201,254351045.74438596,0.0,135653891.06367254,6782694.553183626,946463988.1723404,0.0,0.0,0.0,3943379986.3320527,19716899931.660263,0.0,15773519945.32821,3943379986.3320527,19716899931.660263,66093635352.104614,0.0,2798991952.2804427,18572511897.608654,15773519945.32821,3970510764.5447874,46376735420.44435,66093635352.104614,220312117840.3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169567363.82959068,169567363.82959068,33913472.765918136,27130778.21273451,2032
0.0,0.0,15243898.304429203,0.0,0.0,0.0,0.0,51287316244.42133,51287316244.42133,1349720162.3713355,142911546.60402378,0.0,76219491.52214602,3810974.576107301,1025746324.8884201,0.0,0.0,0.0,4273704630.2517853,21368523151.258926,0.0,17094818521.007141,4273704630.2517853,21368523151.258926,71630093070.79184,0.0,1572662175.0736125,18667480696.080753,17094818521.007141,4288948528.5562143,50261569919.53291,71630093070.79184,238766976902.63947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95274364.40268251,95274364.40268251,19054872.880536504,15243898.304429203,2033
0.0,0.0,51954044.546558656,0.0,0.0,0.0,0.0,55601978343.31178,55601978343.31178,4600097694.226548,487069167.62398744,0.0,259770222.73279327,12988511.136639662,1112039566.8662338,0.0,0.0,0.0,4633239750.048696,23166198750.243477,0.0,18532959000.194782,4633239750.048696,23166198750.243477,77656137526.68903,0.0,5359925595.719968,23892884595.91475,18532959000.194782,4685193794.595254,54489938776.44555,77656137526.68903,258853791755.63007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324712778.4159916,324712778.4159916,64942555.68319832,51954044.546558656,2034
0.0,0.0,75888068.87424545,0.0,0.0,0.0,0.0,60297076637.60866,60297076637.60866,6719256098.240481,711450645.6960509,0.0,379440344.37122715,18972017.21856135,1205941532.7521744,0.0,0.0,0.0,5024476117.812556,25122380589.062782,0.0,20097904471.250225,5024476117.812556,25122380589.062782,84213515693.91927,0.0,7829119105.52632,27927023576.776546,20097904471.250225,5100364186.686802,59091135104.85648,84213515693.91927,280711718979.7309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474300430.46403396,474300430.46403396,94860086.0928068,75888068.87424545,2035
0.0,0.0,22433484.23071623,0.0,0.0,0.0,0.0,65405271923.53699,65405271923.53699,1986298082.9279993,210313914.66296458,0.0,112167421.15358114,5608371.057679057,1308105438.4707413,0.0,0.0,0.0,5450135314.750491,27250676573.75245,-3.814697265625e-06,21800541259.00196,5450135314.750491,27250676573.752453,91347843058.8187,0.0,2314387789.802224,24114929048.80418,21800541259.001957,5472568798.981207,64097166485.066246,91347843058.8187,304492810196.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140209276.44197643,140209276.44197643,28041855.288395286,22433484.23071623,2036
0.0,0.0,110995801.39737128,0.0,0.0,0.0,0.0,70962205105.44695,70962205105.44695,9827753248.72558,1040585638.1003554,0.0,554979006.9868563,27748950.349342808,1419244102.1089325,0.0,0.0,0.0,5913187250.561453,29565936252.807266,0.0,23652749002.24581,5913187250.561453,29565936252.807266,99108897256.14528,0.0,11451066844.162134,35103815846.40794,23652749002.24581,6024183051.958824,69542961003.33801,99108897256.14528,330362990853.81757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693723758.7335705,693723758.7335705,138744751.7467141,110995801.39737128,2037
0.0,0.0,32860654.4162847,0.0,0.0,0.0,0.0,77006735149.18443,77006735149.18443,2909537109.7752075,308068635.152669,0.0,164303272.0814235,8215163.604071174,1540134702.9836884,0.0,0.0,0.0,6416869991.777744,32084349958.888718,0.0,25667479967.110973,6416869991.777744,32084349958.888718,107550950405.08946,0.0,3390124180.613371,29057604147.724342,25667479967.110973,6449730646.194029,75466600446.20074,107550950405.08946,358503168016.96484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205379090.10177937,205379090.10177937,41075818.02035587,32860654.4162847,2038
